 v-sweep         b               c               n1#bi           n1#bp           n1#ci           n1#ei           n1#si           n1#tnode        n1#xf1          n1#xf2          v-sweep         vb#branch       vc#branch      
 3.60000000e-01  7.60000000e-01  3.60000000e-01  7.59996231e-01  7.59997828e-01  3.59289086e-01  4.33539274e-04  0.00000000e+00  1.14458800e-01  0.00000000e+00  0.00000000e+00  3.60000000e-01 -8.45621357e-07 -2.86319401e-04 
 3.70000000e-01  7.60000000e-01  3.70000000e-01  7.59996230e-01  7.59997828e-01  3.69288965e-01  4.33608458e-04  0.00000000e+00  1.17669100e-01  0.00000000e+00  0.00000000e+00  3.70000000e-01 -8.45630107e-07 -2.86368167e-04 
 3.80000000e-01  7.60000000e-01  3.80000000e-01  7.59996230e-01  7.59997828e-01  3.79288845e-01  4.33677200e-04  0.00000000e+00  1.20880393e-01  0.00000000e+00  0.00000000e+00  3.80000000e-01 -8.45667372e-07 -2.86416614e-04 
 3.90000000e-01  7.60000000e-01  3.90000000e-01  7.59996229e-01  7.59997828e-01  3.89288726e-01  4.33745528e-04  0.00000000e+00  1.24092681e-01  0.00000000e+00  0.00000000e+00  3.90000000e-01 -8.45727360e-07 -2.86464766e-04 
 4.00000000e-01  7.60000000e-01  4.00000000e-01  7.59996228e-01  7.59997828e-01  3.99288607e-01  4.33813469e-04  0.00000000e+00  1.27305962e-01  0.00000000e+00  0.00000000e+00  4.00000000e-01 -8.45805520e-07 -2.86512645e-04 
 4.10000000e-01  7.60000000e-01  4.10000000e-01  7.59996227e-01  7.59997828e-01  4.09288489e-01  4.33881042e-04  0.00000000e+00  1.30520235e-01  0.00000000e+00  0.00000000e+00  4.10000000e-01 -8.45898259e-07 -2.86560268e-04 
 4.20000000e-01  7.60000000e-01  4.20000000e-01  7.59996226e-01  7.59997827e-01  4.19288372e-01  4.33948269e-04  0.00000000e+00  1.33735499e-01  0.00000000e+00  0.00000000e+00  4.20000000e-01 -8.46002738e-07 -2.86607651e-04 
 4.30000000e-01  7.60000000e-01  4.30000000e-01  7.59996225e-01  7.59997827e-01  4.29288255e-01  4.34015164e-04  0.00000000e+00  1.36951753e-01  0.00000000e+00  0.00000000e+00  4.30000000e-01 -8.46116700e-07 -2.86654807e-04 
 4.40000000e-01  7.60000000e-01  4.40000000e-01  7.59996224e-01  7.59997827e-01  4.39288139e-01  4.34081746e-04  0.00000000e+00  1.40168994e-01  0.00000000e+00  0.00000000e+00  4.40000000e-01 -8.46238350e-07 -2.86701750e-04 
 4.50000000e-01  7.60000000e-01  4.50000000e-01  7.59996223e-01  7.59997826e-01  4.49288023e-01  4.34148027e-04  0.00000000e+00  1.43387222e-01  0.00000000e+00  0.00000000e+00  4.50000000e-01 -8.46366255e-07 -2.86748489e-04 
 4.60000000e-01  7.60000000e-01  4.60000000e-01  7.59996222e-01  7.59997826e-01  4.59287907e-01  4.34214022e-04  0.00000000e+00  1.46606434e-01  0.00000000e+00  0.00000000e+00  4.60000000e-01 -8.46499266e-07 -2.86795035e-04 
 4.70000000e-01  7.60000000e-01  4.70000000e-01  7.59996220e-01  7.59997826e-01  4.69287793e-01  4.34279743e-04  0.00000000e+00  1.49826629e-01  0.00000000e+00  0.00000000e+00  4.70000000e-01 -8.46636458e-07 -2.86841397e-04 
 4.80000000e-01  7.60000000e-01  4.80000000e-01  7.59996219e-01  7.59997825e-01  4.79287678e-01  4.34345202e-04  0.00000000e+00  1.53047806e-01  0.00000000e+00  0.00000000e+00  4.80000000e-01 -8.46777086e-07 -2.86887584e-04 
 4.90000000e-01  7.60000000e-01  4.90000000e-01  7.59996218e-01  7.59997825e-01  4.89287564e-01  4.34410409e-04  0.00000000e+00  1.56269962e-01  0.00000000e+00  0.00000000e+00  4.90000000e-01 -8.46920545e-07 -2.86933604e-04 
 5.00000000e-01  7.60000000e-01  5.00000000e-01  7.59996217e-01  7.59997825e-01  4.99287450e-01  4.34475377e-04  0.00000000e+00  1.59493097e-01  0.00000000e+00  0.00000000e+00  5.00000000e-01 -8.47066344e-07 -2.86979463e-04 
 5.10000000e-01  7.60000000e-01  5.10000000e-01  7.59996215e-01  7.59997824e-01  5.09287337e-01  4.34540113e-04  0.00000000e+00  1.62717209e-01  0.00000000e+00  0.00000000e+00  5.10000000e-01 -8.47214080e-07 -2.87025170e-04 
 5.20000000e-01  7.60000000e-01  5.20000000e-01  7.59996214e-01  7.59997824e-01  5.19287224e-01  4.34604628e-04  0.00000000e+00  1.65942297e-01  0.00000000e+00  0.00000000e+00  5.20000000e-01 -8.47363422e-07 -2.87070730e-04 
 5.30000000e-01  7.60000000e-01  5.30000000e-01  7.59996213e-01  7.59997823e-01  5.29287112e-01  4.34668930e-04  0.00000000e+00  1.69168359e-01  0.00000000e+00  0.00000000e+00  5.30000000e-01 -8.47514096e-07 -2.87116149e-04 
 5.40000000e-01  7.60000000e-01  5.40000000e-01  7.59996212e-01  7.59997823e-01  5.39286999e-01  4.34733028e-04  0.00000000e+00  1.72395394e-01  0.00000000e+00  0.00000000e+00  5.40000000e-01 -8.47665871e-07 -2.87161434e-04 
 5.50000000e-01  7.60000000e-01  5.50000000e-01  7.59996210e-01  7.59997823e-01  5.49286887e-01  4.34796930e-04  0.00000000e+00  1.75623401e-01  0.00000000e+00  0.00000000e+00  5.50000000e-01 -8.47818554e-07 -2.87206590e-04 
 5.60000000e-01  7.60000000e-01  5.60000000e-01  7.59996209e-01  7.59997822e-01  5.59286776e-01  4.34860642e-04  0.00000000e+00  1.78852380e-01  0.00000000e+00  0.00000000e+00  5.60000000e-01 -8.47971979e-07 -2.87251622e-04 
 5.70000000e-01  7.60000000e-01  5.70000000e-01  7.59996208e-01  7.59997822e-01  5.69286665e-01  4.34924173e-04  0.00000000e+00  1.82082328e-01  0.00000000e+00  0.00000000e+00  5.70000000e-01 -8.48126000e-07 -2.87296534e-04 
 5.80000000e-01  7.60000000e-01  5.80000000e-01  7.59996206e-01  7.59997821e-01  5.79286554e-01  4.34987529e-04  0.00000000e+00  1.85313245e-01  0.00000000e+00  0.00000000e+00  5.80000000e-01 -8.48280489e-07 -2.87341332e-04 
 5.90000000e-01  7.60000000e-01  5.90000000e-01  7.59996205e-01  7.59997821e-01  5.89286443e-01  4.35050717e-04  0.00000000e+00  1.88545131e-01  0.00000000e+00  0.00000000e+00  5.90000000e-01 -8.48435328e-07 -2.87386019e-04 
 6.00000000e-01  7.60000000e-01  6.00000000e-01  7.59996204e-01  7.59997821e-01  5.99286332e-01  4.35113742e-04  0.00000000e+00  1.91777983e-01  0.00000000e+00  0.00000000e+00  6.00000000e-01 -8.48590408e-07 -2.87430601e-04 
