 time            in              out             time            v1#branch       vdd             vdd#branch      vmeas#branch    vss            
 2.96500000e-09  1.20000000e+00  4.42479630e-06  2.96500000e-09  1.15585144e-09  1.20000000e+00 -1.02690712e-08  9.11321975e-09  0.00000000e+00 
 2.97500000e-09  1.20000000e+00  4.42479581e-06  2.97500000e-09 -1.15585154e-09  1.20000000e+00 -1.02524030e-08  1.14082545e-08  0.00000000e+00 
 2.98500000e-09  1.20000000e+00  4.42479619e-06  2.98500000e-09  1.15585161e-09  1.20000000e+00 -1.02690712e-08  9.11321957e-09  0.00000000e+00 
 2.99500000e-09  1.20000000e+00  4.42479590e-06  2.99500000e-09 -1.15585167e-09  1.20000000e+00 -1.02524030e-08  1.14082547e-08  0.00000000e+00 
 3.00500000e-09  1.20000000e+00  4.42479612e-06  3.00500000e-09  1.15585172e-09  1.20000000e+00 -1.02690712e-08  9.11321947e-09  0.00000000e+00 
 3.01500000e-09  1.20000000e+00  4.42479595e-06  3.01500000e-09 -1.15585175e-09  1.20000000e+00 -1.02524030e-08  1.14082548e-08  0.00000000e+00 
 3.02500000e-09  1.20000000e+00  4.42479608e-06  3.02500000e-09  1.15585178e-09  1.20000000e+00 -1.02690712e-08  9.11321940e-09  0.00000000e+00 
 3.03500000e-09  1.20000000e+00  4.42479598e-06  3.03500000e-09 -1.15585180e-09  1.20000000e+00 -1.02524030e-08  1.14082548e-08  0.00000000e+00 
 3.04500000e-09  1.20000000e+00  4.42479606e-06  3.04500000e-09  1.15585182e-09  1.20000000e+00 -1.02690712e-08  9.11321937e-09  0.00000000e+00 
 3.05500000e-09  1.20000000e+00  4.42479600e-06  3.05500000e-09 -1.15585183e-09  1.20000000e+00 -1.02524030e-08  1.14082548e-08  0.00000000e+00 
 3.06500000e-09  1.20000000e+00  4.42479605e-06  3.06500000e-09  1.15585184e-09  1.20000000e+00 -1.02690712e-08  9.11321934e-09  0.00000000e+00 
 3.07500000e-09  1.20000000e+00  4.42479601e-06  3.07500000e-09 -1.15585185e-09  1.20000000e+00 -1.02524030e-08  1.14082548e-08  0.00000000e+00 
 3.08500000e-09  1.20000000e+00  4.42479604e-06  3.08500000e-09  1.15585186e-09  1.20000000e+00 -1.02690712e-08  9.11321933e-09  0.00000000e+00 
 3.09500000e-09  1.20000000e+00  4.42479601e-06  3.09500000e-09 -1.15585186e-09  1.20000000e+00 -1.02524030e-08  1.14082549e-08  0.00000000e+00 
 3.10500000e-09  1.20000000e+00  4.42479603e-06  3.10500000e-09  1.15585186e-09  1.20000000e+00 -1.02690712e-08  9.11321932e-09  0.00000000e+00 
 3.11500000e-09  1.20000000e+00  4.42479602e-06  3.11500000e-09 -1.15585187e-09  1.20000000e+00 -1.02524030e-08  1.14082549e-08  0.00000000e+00 
 3.12500000e-09  1.20000000e+00  4.42479603e-06  3.12500000e-09  1.15585187e-09  1.20000000e+00 -1.02690712e-08  9.11321932e-09  0.00000000e+00 
 3.13500000e-09  1.20000000e+00  4.42479602e-06  3.13500000e-09 -1.15585187e-09  1.20000000e+00 -1.02524030e-08  1.14082549e-08  0.00000000e+00 
 3.14500000e-09  1.20000000e+00  4.42479603e-06  3.14500000e-09  1.15585187e-09  1.20000000e+00 -1.02690712e-08  9.11321931e-09  0.00000000e+00 
 3.15500000e-09  1.20000000e+00  4.42479602e-06  3.15500000e-09 -1.15585187e-09  1.20000000e+00 -1.02524030e-08  1.14082549e-08  0.00000000e+00 
 3.16500000e-09  1.20000000e+00  4.42479603e-06  3.16500000e-09  1.15585187e-09  1.20000000e+00 -1.02690712e-08  9.11321931e-09  0.00000000e+00 
 3.17500000e-09  1.20000000e+00  4.42479602e-06  3.17500000e-09 -1.15585187e-09  1.20000000e+00 -1.02524030e-08  1.14082549e-08  0.00000000e+00 
 3.18500000e-09  1.20000000e+00  4.42479603e-06  3.18500000e-09  1.15585187e-09  1.20000000e+00 -1.02690712e-08  9.11321931e-09  0.00000000e+00 
 3.19500000e-09  1.20000000e+00  4.42479602e-06  3.19500000e-09 -1.15585187e-09  1.20000000e+00 -1.02524030e-08  1.14082549e-08  0.00000000e+00 
 3.20000000e-09  1.20000000e+00  4.42479602e-06  3.20000000e-09  1.15585188e-09  1.20000000e+00 -1.02690712e-08  9.11321931e-09  0.00000000e+00 
 3.20100000e-09  1.18800000e+00 -3.27494719e-03  3.20100000e-09  2.94128043e-05  1.20000000e+00 -5.56841898e-06 -2.38443853e-05  0.00000000e+00 
 3.20300000e-09  1.16400000e+00 -5.87847422e-03  3.20300000e-09  3.34860131e-05  1.20000000e+00 -5.51785075e-06 -2.79681623e-05  0.00000000e+00 
 3.20700000e-09  1.11600000e+00 -5.28299551e-03  3.20700000e-09  3.24553080e-05  1.20000000e+00 -5.60714046e-06 -2.68481675e-05  0.00000000e+00 
 3.21500000e-09  1.02000000e+00 -5.58964871e-03  3.21500000e-09  3.35806880e-05  1.20000000e+00 -6.97553361e-06 -2.66051544e-05  0.00000000e+00 
 3.22500000e-09  9.00000000e-01  7.44655219e-04  3.22500000e-09  3.75349496e-05  1.20000000e+00 -2.46031180e-05 -1.29318316e-05  0.00000000e+00 
 3.23500000e-09  7.80000000e-01  2.99896107e-02  3.23500000e-09  4.33878129e-05  1.20000000e+00 -8.04596299e-05  3.70718170e-05  0.00000000e+00 
 3.24500000e-09  6.60000000e-01  1.11772013e-01  3.24500000e-09  4.87873013e-05  1.20000000e+00 -1.69830028e-04  1.21042727e-04  0.00000000e+00 
 3.25500000e-09  5.40000000e-01  5.42400640e-01  3.25500000e-09  7.03310114e-05  1.20000000e+00 -2.48414342e-04  1.78083330e-04  0.00000000e+00 
 3.26500000e-09  4.20000000e-01  1.09684181e+00  3.26500000e-09  6.27283863e-05  1.20000000e+00 -1.62296075e-04  9.95676886e-05  0.00000000e+00 
 3.27500000e-09  3.00000000e-01  1.18833213e+00  3.27500000e-09  2.90862493e-05  1.20000000e+00 -3.35146074e-05  4.42835811e-06  0.00000000e+00 
 3.28500000e-09  1.80000000e-01  1.18474376e+00  3.28500000e-09  4.05248620e-05  1.20000000e+00 -4.29434144e-05  2.41855244e-06  0.00000000e+00 
 3.29500000e-09  6.00000000e-02  1.20067735e+00  3.29500000e-09  2.76724759e-05  1.20000000e+00 -9.33857953e-06 -1.83338963e-05  0.00000000e+00 
 3.30000000e-09  0.00000000e+00  1.19179446e+00  3.30000000e-09  3.29043314e-05  1.20000000e+00 -2.91184263e-05 -3.78590514e-06  0.00000000e+00 
 3.30100000e-09  0.00000000e+00  1.19699175e+00  3.30100000e-09  5.14384258e-06  1.20000000e+00 -8.22586775e-06  3.08202517e-06  0.00000000e+00 
 3.30300000e-09  0.00000000e+00  1.20079230e+00  3.30300000e-09 -1.36752297e-06  1.20000000e+00  2.16533244e-06 -7.97809476e-07  0.00000000e+00 
 3.30700000e-09  0.00000000e+00  1.19954831e+00  3.30700000e-09  7.48467828e-07  1.20000000e+00 -1.22834356e-06  4.79875734e-07  0.00000000e+00 
 3.31500000e-09  0.00000000e+00  1.20032194e+00  3.31500000e-09 -5.56517828e-07  1.20000000e+00  8.74558297e-07 -3.18040469e-07  0.00000000e+00 
 3.32500000e-09  0.00000000e+00  1.19972809e+00  3.32500000e-09  4.38292105e-07  1.20000000e+00 -7.34487155e-07  2.96195050e-07  0.00000000e+00 
 3.33500000e-09  0.00000000e+00  1.20019888e+00  3.33500000e-09 -3.44695829e-07  1.20000000e+00  5.37452358e-07 -1.92756529e-07  0.00000000e+00 
 3.34500000e-09  0.00000000e+00  1.19982550e+00  3.34500000e-09  2.70391043e-07  1.20000000e+00 -4.67246089e-07  1.96855046e-07  0.00000000e+00 
 3.35500000e-09  0.00000000e+00  1.20012154e+00  3.35500000e-09 -2.11523851e-07  1.20000000e+00  3.25504367e-07 -1.13980516e-07  0.00000000e+00 
 3.36500000e-09  0.00000000e+00  1.19988677e+00  3.36500000e-09  1.64810075e-07  1.20000000e+00 -2.99199966e-07  1.34389890e-07  0.00000000e+00 
 3.37500000e-09  0.00000000e+00  1.20007292e+00  3.37500000e-09 -1.27788949e-07  1.20000000e+00  1.92235582e-07 -6.44466329e-08  0.00000000e+00 
 3.38500000e-09  0.00000000e+00  1.19992530e+00  3.38500000e-09  9.84189492e-08  1.20000000e+00 -1.93530731e-07  9.51117817e-08  0.00000000e+00 
 3.39500000e-09  0.00000000e+00  1.20004235e+00  3.39500000e-09 -7.51379441e-08  1.20000000e+00  1.08437896e-07 -3.32999521e-08  0.00000000e+00 
 3.40500000e-09  0.00000000e+00  1.19994953e+00  3.40500000e-09  5.66715440e-08  1.20000000e+00 -1.27085275e-07  7.04137306e-08  0.00000000e+00 
 3.41500000e-09  0.00000000e+00  1.20002313e+00  3.41500000e-09 -4.20316284e-08  1.20000000e+00  5.57466616e-08 -1.37150332e-08  0.00000000e+00 
 3.42500000e-09  0.00000000e+00  1.19996476e+00  3.42500000e-09  3.04205467e-08  1.20000000e+00 -8.53041722e-08  5.48836255e-08  0.00000000e+00 
 3.43500000e-09  0.00000000e+00  1.20001105e+00  3.43500000e-09 -2.12146558e-08  1.20000000e+00  2.26147532e-08 -1.40009738e-09  0.00000000e+00 
 3.44500000e-09  0.00000000e+00  1.19997435e+00  3.44500000e-09  1.39138507e-08  1.20000000e+00 -5.90321706e-08  4.51183199e-08  0.00000000e+00 
 3.45500000e-09  0.00000000e+00  1.20000345e+00  3.45500000e-09 -8.12507081e-09  1.20000000e+00  1.78157092e-09  6.34349989e-09  0.00000000e+00 
 3.46500000e-09  0.00000000e+00  1.19998037e+00  3.46500000e-09  3.53442679e-09  1.20000000e+00 -4.25123403e-08  3.89779135e-08  0.00000000e+00 
 3.47500000e-09  0.00000000e+00  1.19999867e+00  3.47500000e-09  1.05598963e-10  1.20000000e+00 -1.13182528e-08  1.12126538e-08  0.00000000e+00 
 3.48500000e-09  0.00000000e+00  1.19998416e+00  3.48500000e-09 -2.99215169e-09  1.20000000e+00 -3.21246864e-08  3.51168381e-08  0.00000000e+00 
 3.49500000e-09  0.00000000e+00  1.19999567e+00  3.49500000e-09  5.28101304e-09  1.20000000e+00 -1.95553789e-08  1.42743658e-08  0.00000000e+00 
 3.50500000e-09  0.00000000e+00  1.19998654e+00  3.50500000e-09 -7.09605750e-09  1.20000000e+00 -2.55929444e-08  3.26890019e-08  0.00000000e+00 
 3.51500000e-09  0.00000000e+00  1.19999378e+00  3.51500000e-09  8.53529682e-09  1.20000000e+00 -2.47348599e-08  1.61995631e-08  0.00000000e+00 
 3.52500000e-09  0.00000000e+00  1.19998804e+00  3.52500000e-09 -9.67658740e-09  1.20000000e+00 -2.14857963e-08  3.11623837e-08  0.00000000e+00 
 3.53500000e-09  0.00000000e+00  1.19999259e+00  3.53500000e-09  1.05815812e-08  1.20000000e+00 -2.79917038e-08  1.74101226e-08  0.00000000e+00 
 3.54500000e-09  0.00000000e+00  1.19998898e+00  3.54500000e-09 -1.12992200e-08  1.20000000e+00 -1.89032294e-08  3.02024495e-08  0.00000000e+00 
 3.55500000e-09  0.00000000e+00  1.19999184e+00  3.55500000e-09  1.18682794e-08  1.20000000e+00 -3.00395991e-08  1.81713197e-08  0.00000000e+00 
 3.56500000e-09  0.00000000e+00  1.19998957e+00  3.56500000e-09 -1.23195283e-08  1.20000000e+00 -1.72793167e-08  2.95988450e-08  0.00000000e+00 
 3.57500000e-09  0.00000000e+00  1.19999137e+00  3.57500000e-09  1.26773521e-08  1.20000000e+00 -3.13273107e-08  1.86499586e-08  0.00000000e+00 
 3.58500000e-09  0.00000000e+00  1.19998995e+00  3.58500000e-09 -1.29610960e-08  1.20000000e+00 -1.62582037e-08  2.92192998e-08  0.00000000e+00 
 3.59500000e-09  0.00000000e+00  1.19999108e+00  3.59500000e-09  1.31860950e-08  1.20000000e+00 -3.21370208e-08  1.89509257e-08  0.00000000e+00 
 3.60500000e-09  0.00000000e+00  1.19999018e+00  3.60500000e-09 -1.33645125e-08  1.20000000e+00 -1.56161302e-08  2.89806426e-08  0.00000000e+00 
 3.61500000e-09  0.00000000e+00  1.19999089e+00  3.61500000e-09  1.35059914e-08  1.20000000e+00 -3.26461646e-08  1.91401732e-08  0.00000000e+00 
 3.62500000e-09  0.00000000e+00  1.19999033e+00  3.62500000e-09 -1.36181798e-08  1.20000000e+00 -1.52123957e-08  2.88305755e-08  0.00000000e+00 
 3.63500000e-09  0.00000000e+00  1.19999078e+00  3.63500000e-09  1.37071415e-08  1.20000000e+00 -3.29663130e-08  1.92591715e-08  0.00000000e+00 
 3.64500000e-09  0.00000000e+00  1.19999042e+00  3.64500000e-09 -1.37776853e-08  1.20000000e+00 -1.49585284e-08  2.87362137e-08  0.00000000e+00 
 3.65500000e-09  0.00000000e+00  1.19999070e+00  3.65500000e-09  1.38336242e-08  1.20000000e+00 -3.31676217e-08  1.93339974e-08  0.00000000e+00 
 3.66500000e-09  0.00000000e+00  1.19999048e+00  3.66500000e-09 -1.38779820e-08  1.20000000e+00 -1.47988971e-08  2.86768791e-08  0.00000000e+00 
 3.67500000e-09  0.00000000e+00  1.19999066e+00  3.67500000e-09  1.39131563e-08  1.20000000e+00 -3.32942041e-08  1.93810478e-08  0.00000000e+00 
 3.68500000e-09  0.00000000e+00  1.19999052e+00  3.68500000e-09 -1.39410484e-08  1.20000000e+00 -1.46985214e-08  2.86395697e-08  0.00000000e+00 
 3.69500000e-09  0.00000000e+00  1.19999063e+00  3.69500000e-09  1.39631659e-08  1.20000000e+00 -3.33737988e-08  1.94106330e-08  0.00000000e+00 
 3.70500000e-09  0.00000000e+00  1.19999054e+00  3.70500000e-09 -1.39807043e-08  1.20000000e+00 -1.46354053e-08  2.86161097e-08  0.00000000e+00 
 3.71500000e-09  0.00000000e+00  1.19999061e+00  3.71500000e-09  1.39946118e-08  1.20000000e+00 -3.34238478e-08  1.94292360e-08  0.00000000e+00 
 3.72500000e-09  0.00000000e+00  1.19999055e+00  3.72500000e-09 -1.40056399e-08  1.20000000e+00 -1.45957181e-08  2.86013580e-08  0.00000000e+00 
 3.73500000e-09  0.00000000e+00  1.19999060e+00  3.73500000e-09  1.40143849e-08  1.20000000e+00 -3.34553185e-08  1.94409336e-08  0.00000000e+00 
 3.74500000e-09  0.00000000e+00  1.19999056e+00  3.74500000e-09 -1.40213194e-08  1.20000000e+00 -1.45707629e-08  2.85920822e-08  0.00000000e+00 
 3.75500000e-09  0.00000000e+00  1.19999059e+00  3.75500000e-09  1.40268182e-08  1.20000000e+00 -3.34751072e-08  1.94482890e-08  0.00000000e+00 
 3.76500000e-09  0.00000000e+00  1.19999057e+00  3.76500000e-09 -1.40311786e-08  1.20000000e+00 -1.45550711e-08  2.85862496e-08  0.00000000e+00 
 3.77500000e-09  0.00000000e+00  1.19999059e+00  3.77500000e-09  1.40346362e-08  1.20000000e+00 -3.34875503e-08  1.94529141e-08  0.00000000e+00 
 3.78500000e-09  0.00000000e+00  1.19999057e+00  3.78500000e-09 -1.40373780e-08  1.20000000e+00 -1.45452041e-08  2.85825821e-08  0.00000000e+00 
 3.79500000e-09  0.00000000e+00  1.19999058e+00  3.79500000e-09  1.40395522e-08  1.20000000e+00 -3.34953745e-08  1.94558223e-08  0.00000000e+00 
 3.80500000e-09  0.00000000e+00  1.19999057e+00  3.80500000e-09 -1.40412762e-08  1.20000000e+00 -1.45389998e-08  2.85802760e-08  0.00000000e+00 
 3.81500000e-09  0.00000000e+00  1.19999058e+00  3.81500000e-09  1.40426433e-08  1.20000000e+00 -3.35002943e-08  1.94576510e-08  0.00000000e+00 
 3.82500000e-09  0.00000000e+00  1.19999058e+00  3.82500000e-09 -1.40437274e-08  1.20000000e+00 -1.45350985e-08  2.85788259e-08  0.00000000e+00 
 3.83500000e-09  0.00000000e+00  1.19999058e+00  3.83500000e-09  1.40445870e-08  1.20000000e+00 -3.35033879e-08  1.94588009e-08  0.00000000e+00 
 3.84500000e-09  0.00000000e+00  1.19999058e+00  3.84500000e-09 -1.40452687e-08  1.20000000e+00 -1.45326454e-08  2.85779140e-08  0.00000000e+00 
 3.85500000e-09  0.00000000e+00  1.19999058e+00  3.85500000e-09  1.40458092e-08  1.20000000e+00 -3.35053331e-08  1.94595239e-08  0.00000000e+00 
 3.86500000e-09  0.00000000e+00  1.19999058e+00  3.86500000e-09 -1.40462378e-08  1.20000000e+00 -1.45311029e-08  2.85773407e-08  0.00000000e+00 
 3.87500000e-09  0.00000000e+00  1.19999058e+00  3.87500000e-09  1.40465777e-08  1.20000000e+00 -3.35065563e-08  1.94599786e-08  0.00000000e+00 
 3.88500000e-09  0.00000000e+00  1.19999058e+00  3.88500000e-09 -1.40468472e-08  1.20000000e+00 -1.45301330e-08  2.85769802e-08  0.00000000e+00 
 3.89500000e-09  0.00000000e+00  1.19999058e+00  3.89500000e-09  1.40470610e-08  1.20000000e+00 -3.35073254e-08  1.94602644e-08  0.00000000e+00 
 3.90500000e-09  0.00000000e+00  1.19999058e+00  3.90500000e-09 -1.40472304e-08  1.20000000e+00 -1.45295231e-08  2.85767535e-08  0.00000000e+00 
 3.91500000e-09  0.00000000e+00  1.19999058e+00  3.91500000e-09  1.40473648e-08  1.20000000e+00 -3.35078090e-08  1.94604442e-08  0.00000000e+00 
 3.92500000e-09  0.00000000e+00  1.19999058e+00  3.92500000e-09 -1.40474714e-08  1.20000000e+00 -1.45291396e-08  2.85766109e-08  0.00000000e+00 
 3.93500000e-09  0.00000000e+00  1.19999058e+00  3.93500000e-09  1.40475559e-08  1.20000000e+00 -3.35081131e-08  1.94605572e-08  0.00000000e+00 
 3.94500000e-09  0.00000000e+00  1.19999058e+00  3.94500000e-09 -1.40476229e-08  1.20000000e+00 -1.45288984e-08  2.85765213e-08  0.00000000e+00 
 3.95500000e-09  0.00000000e+00  1.19999058e+00  3.95500000e-09  1.40476760e-08  1.20000000e+00 -3.35083043e-08  1.94606283e-08  0.00000000e+00 
 3.96500000e-09  0.00000000e+00  1.19999058e+00  3.96500000e-09 -1.40477182e-08  1.20000000e+00 -1.45287468e-08  2.85764650e-08  0.00000000e+00 
 3.97500000e-09  0.00000000e+00  1.19999058e+00  3.97500000e-09  1.40477516e-08  1.20000000e+00 -3.35084246e-08  1.94606730e-08  0.00000000e+00 
 3.98500000e-09  0.00000000e+00  1.19999058e+00  3.98500000e-09 -1.40477781e-08  1.20000000e+00 -1.45286515e-08  2.85764295e-08  0.00000000e+00 
 3.99500000e-09  0.00000000e+00  1.19999058e+00  3.99500000e-09  1.40477991e-08  1.20000000e+00 -3.35085002e-08  1.94607011e-08  0.00000000e+00 
 4.00000000e-09  0.00000000e+00  1.19999058e+00  4.00000000e-09 -1.40478293e-08  1.20000000e+00 -1.45285700e-08  2.85763992e-08  0.00000000e+00 
 4.00100000e-09  6.00000000e-03  1.20149673e+00  4.00100000e-09 -1.45162130e-05  1.20000000e+00  8.55851140e-06  5.95770162e-06  0.00000000e+00 
 4.00300000e-09  1.80000000e-02  1.20260833e+00  4.00300000e-09 -1.64073671e-05  1.20000000e+00  1.15596543e-05  4.84771275e-06  0.00000000e+00 
 4.00700000e-09  4.20000000e-02  1.20227577e+00  4.00700000e-09 -1.58024693e-05  1.20000000e+00  1.05502715e-05  5.25219774e-06  0.00000000e+00 
 4.01500000e-09  9.00000000e-02  1.20251980e+00  4.01500000e-09 -1.62466843e-05  1.20000000e+00  1.10063641e-05  5.24032015e-06  0.00000000e+00 
 4.02500000e-09  1.50000000e-01  1.20206765e+00  4.02500000e-09 -1.62782946e-05  1.20000000e+00  9.67044100e-06  6.60785362e-06  0.00000000e+00 
 4.03500000e-09  2.10000000e-01  1.20061181e+00  4.03500000e-09 -1.75102479e-05  1.20000000e+00  6.29008592e-06  1.12201619e-05  0.00000000e+00 
 4.04500000e-09  2.70000000e-01  1.19508522e+00  4.04500000e-09 -1.87839257e-05  1.20000000e+00 -5.07767102e-06  2.38615967e-05  0.00000000e+00 
 4.05500000e-09  3.30000000e-01  1.18327979e+00  4.05500000e-09 -2.01907776e-05  1.20000000e+00 -2.64917407e-05  4.66825183e-05  0.00000000e+00 
 4.06500000e-09  3.90000000e-01  1.16266846e+00  4.06500000e-09 -2.13805946e-05  1.20000000e+00 -5.80942939e-05  7.94748885e-05  0.00000000e+00 
 4.07500000e-09  4.50000000e-01  1.12995557e+00  4.07500000e-09 -2.28642411e-05  1.20000000e+00 -9.66428556e-05  1.19507097e-04  0.00000000e+00 
 4.08500000e-09  5.10000000e-01  1.07417700e+00  4.08500000e-09 -2.50893260e-05  1.20000000e+00 -1.38021268e-04  1.63110594e-04  0.00000000e+00 
 4.09500000e-09  5.70000000e-01  9.29185059e-01  4.09500000e-09 -3.09044410e-05  1.20000000e+00 -1.65517608e-04  1.96422049e-04  0.00000000e+00 
 4.10500000e-09  6.30000000e-01  5.29666984e-01  4.10500000e-09 -4.07039457e-05  1.20000000e+00 -1.53967289e-04  1.94671235e-04  0.00000000e+00 
 4.11500000e-09  6.90000000e-01  1.42541376e-01  4.11500000e-09 -3.67564719e-05  1.20000000e+00 -1.28461143e-04  1.65217615e-04  0.00000000e+00 
 4.12500000e-09  7.50000000e-01  6.10504227e-02  4.12500000e-09 -1.60025985e-05  1.20000000e+00 -8.67182288e-05  1.02720827e-04  0.00000000e+00 
 4.13500000e-09  8.10000000e-01  4.20748985e-02  4.13500000e-09 -2.58787503e-05  1.20000000e+00 -4.90622307e-05  7.49409810e-05  0.00000000e+00 
 4.14500000e-09  8.70000000e-01  1.62679577e-02  4.14500000e-09 -1.67530666e-05  1.20000000e+00 -2.27978501e-05  3.95509167e-05  0.00000000e+00 
 4.15500000e-09  9.30000000e-01  1.08386855e-02  4.15500000e-09 -2.07737866e-05  1.20000000e+00 -5.89528357e-06  2.66690701e-05  0.00000000e+00 
 4.16500000e-09  9.90000000e-01  3.13786720e-03  4.16500000e-09 -1.56541502e-05  1.20000000e+00  1.62851083e-07  1.54912991e-05  0.00000000e+00 
 4.17500000e-09  1.05000000e+00  4.21085270e-03  4.17500000e-09 -1.76506544e-05  1.20000000e+00  2.57025156e-06  1.50804028e-05  0.00000000e+00 
 4.18500000e-09  1.11000000e+00  2.12991794e-03  4.18500000e-09 -1.57378875e-05  1.20000000e+00  2.31987437e-06  1.34180132e-05  0.00000000e+00 
 4.19500000e-09  1.17000000e+00  3.29028930e-03  4.19500000e-09 -1.68443379e-05  1.20000000e+00  3.05052681e-06  1.37938111e-05  0.00000000e+00 
 4.20000000e-09  1.20000000e+00  2.38206674e-03  4.20000000e-09 -1.63245988e-05  1.20000000e+00  2.42177604e-06  1.39028228e-05  0.00000000e+00 
 4.20100000e-09  1.20000000e+00  9.34922614e-04  4.20100000e-09 -1.48546612e-06  1.20000000e+00 -2.84753369e-08  1.51394146e-06  0.00000000e+00 
 4.20300000e-09  1.20000000e+00 -1.97921228e-04  4.20300000e-09  3.22085518e-07  1.20000000e+00 -6.30463837e-09 -3.15780880e-07  0.00000000e+00 
 4.20700000e-09  1.20000000e+00  1.07884534e-04  4.20700000e-09 -1.64193114e-07  1.20000000e+00 -1.22924996e-08  1.76485614e-07  0.00000000e+00 
 4.21500000e-09  1.20000000e+00 -7.03800132e-05  4.21500000e-09  1.18375997e-07  1.20000000e+00 -8.78989387e-09 -1.09586104e-07  0.00000000e+00 
 4.22500000e-09  1.20000000e+00  6.21559877e-05  4.22500000e-09 -9.11042325e-08  1.20000000e+00 -1.13979581e-08  1.02502191e-07  0.00000000e+00 
 4.23500000e-09  1.20000000e+00 -4.01426570e-05  4.23500000e-09  7.00612045e-08  1.20000000e+00 -9.38102507e-09 -6.06801794e-08  0.00000000e+00 
 4.24500000e-09  1.20000000e+00  3.88226694e-05  4.24500000e-09 -5.38142402e-08  1.20000000e+00 -1.09416758e-08  6.47559160e-08  0.00000000e+00 
 4.25500000e-09  1.20000000e+00 -2.21284465e-05  4.25500000e-09  4.12758366e-08  1.20000000e+00 -9.73322614e-09 -3.15426104e-08  0.00000000e+00 
 4.26500000e-09  1.20000000e+00  2.49197909e-05  4.26500000e-09 -3.15961344e-08  1.20000000e+00 -1.06698171e-08  4.22659515e-08  0.00000000e+00 
 4.27500000e-09  1.20000000e+00 -1.13957357e-05  4.27500000e-09  2.41253505e-08  1.20000000e+00 -9.94307145e-09 -1.41822791e-08  0.00000000e+00 
 4.28500000e-09  1.20000000e+00  1.66360746e-05  4.28500000e-09 -1.83582229e-08  1.20000000e+00 -1.05078404e-08  2.88660633e-08  0.00000000e+00 
 4.29500000e-09  1.20000000e+00 -5.00119085e-06  4.29500000e-09  1.39069513e-08  1.20000000e+00 -1.00680997e-08 -3.83885165e-09  0.00000000e+00 
 4.30500000e-09  1.20000000e+00  1.17004618e-05  4.30500000e-09 -1.04708831e-08  1.20000000e+00 -1.04113327e-08  2.08822158e-08  0.00000000e+00 
 4.31500000e-09  1.20000000e+00 -1.19129217e-06  4.31500000e-09  7.81873104e-09  1.20000000e+00 -1.01425929e-08  2.32386189e-09  0.00000000e+00 
 4.32500000e-09  1.20000000e+00  8.75973824e-06  4.32500000e-09 -5.77150050e-09  1.20000000e+00 -1.03538323e-08  1.61253328e-08  0.00000000e+00 
 4.33500000e-09  1.20000000e+00  1.07867378e-06  4.33500000e-09  4.19130570e-09  1.20000000e+00 -1.01869769e-08  5.99567118e-09  0.00000000e+00 
 4.34500000e-09  1.20000000e+00  7.00761086e-06  4.34500000e-09 -2.97154853e-09  1.20000000e+00 -1.03195728e-08  1.32911214e-08  0.00000000e+00 
 4.35500000e-09  1.20000000e+00  2.43114031e-06  4.35500000e-09  2.03004585e-09  1.20000000e+00 -1.02134213e-08  8.18337549e-09  0.00000000e+00 
 4.36500000e-09  1.20000000e+00  5.96366933e-06  4.36500000e-09 -1.30330264e-09  1.20000000e+00 -1.02991607e-08  1.16024633e-08  0.00000000e+00 
 4.37500000e-09  1.20000000e+00  3.23695369e-06  4.37500000e-09  7.42342851e-10  1.20000000e+00 -1.02291773e-08  9.48683442e-09  0.00000000e+00 
 4.38500000e-09  1.20000000e+00  5.34167548e-06  4.38500000e-09 -3.09341573e-10  1.20000000e+00 -1.02869989e-08  1.05963404e-08  0.00000000e+00 
 4.39500000e-09  1.20000000e+00  3.71706602e-06  4.39500000e-09 -2.48853671e-11  1.20000000e+00 -1.02385648e-08  1.02634502e-08  0.00000000e+00 
 4.40500000e-09  1.20000000e+00  4.97108381e-06  4.40500000e-09  2.82872306e-10  1.20000000e+00 -1.02797527e-08  9.99688039e-09  0.00000000e+00 
 4.41500000e-09  1.20000000e+00  4.00312232e-06  4.41500000e-09 -4.82008822e-10  1.20000000e+00 -1.02441581e-08  1.07261669e-08  0.00000000e+00 
 4.42500000e-09  1.20000000e+00  4.75028078e-06  4.42500000e-09  6.35720360e-10  1.20000000e+00 -1.02754354e-08  9.63971500e-09  0.00000000e+00 
 4.43500000e-09  1.20000000e+00  4.17355793e-06  4.43500000e-09 -7.54368298e-10  1.20000000e+00 -1.02474906e-08  1.10018589e-08  0.00000000e+00 
 4.44500000e-09  1.20000000e+00  4.61872370e-06  4.44500000e-09  8.45951398e-10  1.20000000e+00 -1.02728630e-08  9.42691163e-09  0.00000000e+00 
 4.45500000e-09  1.20000000e+00  4.27510544e-06  4.45500000e-09 -9.16643256e-10  1.20000000e+00 -1.02494761e-08  1.11661194e-08  0.00000000e+00 
 4.46500000e-09  1.20000000e+00  4.54034042e-06  4.46500000e-09  9.71209528e-10  1.20000000e+00 -1.02713304e-08  9.30012088e-09  0.00000000e+00 
 4.47500000e-09  1.20000000e+00  4.33560862e-06  4.47500000e-09 -1.01332858e-09  1.20000000e+00 -1.02506591e-08  1.12639877e-08  0.00000000e+00 
 4.48500000e-09  1.20000000e+00  4.49363873e-06  4.48500000e-09  1.04583980e-09  1.20000000e+00 -1.02704173e-08  9.22457746e-09  0.00000000e+00 
