 v-sweep         in              out             v-sweep         v1#branch       vdd             vdd#branch      vmeas#branch    vss            
 7.10000000e-01  7.10000000e-01  8.79508837e-02  7.10000000e-01  0.00000000e+00  1.20000000e+00 -1.19761019e-04  1.19761019e-04  0.00000000e+00 
 7.20000000e-01  7.20000000e-01  7.98290229e-02  7.20000000e-01  0.00000000e+00  1.20000000e+00 -1.12279301e-04  1.12279301e-04  0.00000000e+00 
 7.30000000e-01  7.30000000e-01  7.24459807e-02  7.30000000e-01  0.00000000e+00  1.20000000e+00 -1.04957748e-04  1.04957748e-04  0.00000000e+00 
 7.40000000e-01  7.40000000e-01  6.57001105e-02  7.40000000e-01  0.00000000e+00  1.20000000e+00 -9.78134253e-05  9.78134253e-05  0.00000000e+00 
 7.50000000e-01  7.50000000e-01  5.95124719e-02  7.50000000e-01  0.00000000e+00  1.20000000e+00 -9.08614033e-05  9.08614033e-05  0.00000000e+00 
 7.60000000e-01  7.60000000e-01  5.38205439e-02  7.60000000e-01  0.00000000e+00  1.20000000e+00 -8.41152816e-05  8.41152816e-05  0.00000000e+00 
 7.70000000e-01  7.70000000e-01  4.85740025e-02  7.70000000e-01  0.00000000e+00  1.20000000e+00 -7.75875261e-05  7.75875261e-05  0.00000000e+00 
 7.80000000e-01  7.80000000e-01  4.37317871e-02  7.80000000e-01  0.00000000e+00  1.20000000e+00 -7.12896886e-05  7.12896886e-05  0.00000000e+00 
 7.90000000e-01  7.90000000e-01  3.92599996e-02  7.90000000e-01  0.00000000e+00  1.20000000e+00 -6.52325436e-05  6.52325436e-05  0.00000000e+00 
 8.00000000e-01  8.00000000e-01  3.51303603e-02  8.00000000e-01  0.00000000e+00  1.20000000e+00 -5.94261681e-05  5.94261681e-05  0.00000000e+00 
 8.10000000e-01  8.10000000e-01  3.13190434e-02  8.10000000e-01  0.00000000e+00  1.20000000e+00 -5.38799758e-05  5.38799758e-05  0.00000000e+00 
 8.20000000e-01  8.20000000e-01  2.78057799e-02  8.20000000e-01  0.00000000e+00  1.20000000e+00 -4.86027129e-05  4.86027129e-05  0.00000000e+00 
 8.30000000e-01  8.30000000e-01  2.45731482e-02  8.30000000e-01  0.00000000e+00  1.20000000e+00 -4.36024213e-05  4.36024213e-05  0.00000000e+00 
 8.40000000e-01  8.40000000e-01  2.16060002e-02  8.40000000e-01  0.00000000e+00  1.20000000e+00 -3.88863678e-05  3.88863678e-05  0.00000000e+00 
 8.50000000e-01  8.50000000e-01  1.88909842e-02  8.50000000e-01  0.00000000e+00  1.20000000e+00 -3.44609388e-05  3.44609388e-05  0.00000000e+00 
 8.60000000e-01  8.60000000e-01  1.64161356e-02  8.60000000e-01  0.00000000e+00  1.20000000e+00 -3.03314977e-05  3.03314977e-05  0.00000000e+00 
 8.70000000e-01  8.70000000e-01  1.41705155e-02  8.70000000e-01  0.00000000e+00  1.20000000e+00 -2.65022002e-05  2.65022002e-05  0.00000000e+00 
 8.80000000e-01  8.80000000e-01  1.21438789e-02  8.80000000e-01  0.00000000e+00  1.20000000e+00 -2.29757637e-05  2.29757637e-05  0.00000000e+00 
 8.90000000e-01  8.90000000e-01  1.03263642e-02  8.90000000e-01  0.00000000e+00  1.20000000e+00 -1.97531882e-05  1.97531882e-05  0.00000000e+00 
